184: [-17.565418243408203, -47.1720085144043, 20.814897537231445, -31.661062240600586, -64.26709747314453, -30.49343490600586, 65.57005310058594, -44.70900344848633]
185: [-20.580705642700195, -50.63406753540039, 19.5640811920166, -31.70240020751953, -70.44100189208984, -36.47041702270508, 69.75231170654297, -51.5508918762207]
186: [-17.75715446472168, -52.88310241699219, 21.193811416625977, -33.964332580566406, -70.95596313476562, -36.51471710205078, 74.20928192138672, -49.65620803833008]
187: [-18.70242691040039, -51.27884292602539, 21.296342849731445, -37.24108123779297, -69.69586181640625, -36.481475830078125, 72.541748046875, -45.74990463256836]
188: [-22.707172393798828, -50.100032806396484, 22.646743774414062, -37.24684524536133, -68.60289001464844, -37.974483489990234, 72.99105072021484, -48.31822204589844]
189: [-18.441612243652344, -49.47488784790039, 24.329858779907227, -37.14628982543945, -72.68766784667969, -42.73577117919922, 76.35945892333984, -46.39697265625]
190: [-22.458271026611328, -45.94819259643555, 26.520063400268555, -38.167724609375, -65.47019958496094, -41.798519134521484, 74.21249389648438, -48.98243713378906]
191: [-23.021800994873047, -48.887271881103516, 23.058002471923828, -40.707763671875, -71.24504852294922, -45.04243087768555, 69.8968276977539, -49.56706619262695]
192: [-22.026290893554688, -52.43661117553711, 19.687725067138672, -42.06116485595703, -73.96094512939453, -50.71248245239258, 78.40402221679688, -49.07356643676758]
193: [-18.936559677124023, -50.22759246826172, 24.365388870239258, -45.04343032836914, -74.94188690185547, -45.688560485839844, 74.32720947265625, -53.3270378112793]
194: [-23.603618621826172, -51.34716796875, 20.084699630737305, -47.24195098876953, -73.97844696044922, -50.66565704345703, 71.42284393310547, -49.38997268676758]
195: [-26.054800033569336, -52.61457443237305, 16.7867431640625, -46.15579605102539, -75.218017578125, -50.61279296875, 73.10556030273438, -51.15358352661133]
196: [-23.716712951660156, -54.03181076049805, 28.272720336914062, -49.323272705078125, -74.65646362304688, -52.51185989379883, 77.86959838867188, -56.15460968017578]
197: [-26.658784866333008, -54.69205093383789, 25.244199752807617, -52.57948303222656, -73.61390686035156, -53.37553787231445, 79.58113098144531, -53.956886291503906]
198: [-24.02073097229004, -51.30592727661133, 23.414453506469727, -51.03887176513672, -75.91017150878906, -48.350982666015625, 80.32852935791016, -49.849796295166016]
199: [-23.789592742919922, -51.339481353759766, 26.86128807067871, -51.61024475097656, -77.5707015991211, -58.864173889160156, 83.16727447509766, -54.33500289916992]
200: [-24.9675235748291, -52.34596633911133, 24.69099998474121, -51.46843719482422, -69.04139709472656, -52.907684326171875, 82.77676391601562, -58.54294204711914]
201: [-23.62738037109375, -54.415550231933594, 27.989105224609375, -52.7822265625, -76.39307403564453, -54.838558197021484, 81.87889099121094, -52.97770309448242]
202: [-26.99892234802246, -50.1997184753418, 25.43455696105957, -50.767478942871094, -75.15703582763672, -53.825439453125, 83.0061264038086, -53.93977355957031]
203: [-27.663183212280273, -52.52235794067383, 26.159339904785156, -53.64176559448242, -74.07926940917969, -50.86378860473633, 75.11090087890625, -52.16935729980469]
204: [-25.198532104492188, -51.087337493896484, 25.93628692626953, -54.76863098144531, -70.42037200927734, -53.96724319458008, 76.89614868164062, -55.5489387512207]
205: [-24.066930770874023, -53.910282135009766, 23.991371154785156, -46.44627380371094, -75.41734313964844, -52.21232223510742, 77.38742065429688, -50.11294174194336]
206: [-30.816686630249023, -55.37055969238281, 22.339494705200195, -46.942012786865234, -72.04826354980469, -53.598297119140625, 74.24898529052734, -52.21297836303711]
207: [-26.086933135986328, -54.78815841674805, 21.626543045043945, -44.7712287902832, -70.17777252197266, -49.32817459106445, 75.07701110839844, -51.25690841674805]
208: [-24.694984436035156, -54.85916519165039, 19.258045196533203, -52.3484001159668, -71.11133575439453, -49.206207275390625, 69.70059204101562, -44.98847198486328]
209: [-18.889259338378906, -50.746646881103516, 21.620956420898438, -41.20649719238281, -62.91027069091797, -44.607295989990234, 68.25393676757812, -46.54151916503906]
210: [-15.180373191833496, -41.782737731933594, 14.157166481018066, -36.27947235107422, -48.4868049621582, -34.1517448425293, 38.315895080566406, -28.229705810546875]
211: [-18.143230438232422, -42.15876388549805, 18.213003158569336, -24.9393367767334, -56.43109130859375, -28.32846450805664, 57.383888244628906, -41.82295608520508]
212: [-18.867477416992188, -41.74872970581055, 20.04974937438965, -24.19373321533203, -66.4057388305664, -33.90251541137695, 62.19858932495117, -45.02473831176758]
213: [-21.21585464477539, -44.22182846069336, 20.554977416992188, -26.87087059020996, -64.46916961669922, -31.559484481811523, 65.82144165039062, -46.618282318115234]
214: [-18.108861923217773, -48.6313591003418, 20.990005493164062, -29.686288833618164, -65.5041732788086, -33.40116500854492, 64.26073455810547, -47.76482391357422]
215: [-21.102184295654297, -46.897029876708984, 23.453636169433594, -29.689050674438477, -67.3030776977539, -35.60029983520508, 61.3448371887207, -47.67581558227539]
216: [-23.9381160736084, -52.300132751464844, 23.07977294921875, -31.088573455810547, -64.88739013671875, -39.50445556640625, 68.39398193359375, -51.701351165771484]
217: [-20.68746566772461, -52.35024642944336, 26.478137969970703, -32.68107986450195, -67.36204528808594, -35.84993362426758, 70.71339416503906, -50.46602249145508]
218: [-17.076749801635742, -49.779964447021484, 20.62022590637207, -33.75459289550781, -65.06517791748047, -37.94549560546875, 69.35061645507812, -51.14152145385742]
219: [-21.18247413635254, -51.48298263549805, 23.22513198852539, -33.436187744140625, -69.03864288330078, -40.00431823730469, 74.7051773071289, -45.45490646362305]
220: [-20.343814849853516, -53.08182907104492, 17.9400634765625, -41.275787353515625, -69.24851989746094, -44.320762634277344, 73.21798706054688, -51.552249908447266]
221: [-24.99169921875, -49.66118240356445, 25.157928466796875, -39.85109329223633, -73.79236602783203, -43.78937911987305, 76.05208587646484, -49.780372619628906]
222: [-24.625986099243164, -50.427310943603516, 21.08891487121582, -40.66199493408203, -69.58413696289062, -43.70735168457031, 77.75515747070312, -47.54922103881836]
223: [-23.663854598999023, -52.16167068481445, 21.942636489868164, -43.48206329345703, -74.49393463134766, -48.202823638916016, 80.29337310791016, -49.396549224853516]
224: [-21.854103088378906, -49.374046325683594, 25.183698654174805, -46.63650894165039, -75.22132873535156, -49.04500961303711, 70.69903564453125, -54.86613082885742]
225: [-24.940866470336914, -54.87081527709961, 23.586851119995117, -44.13999557495117, -75.83837127685547, -50.59760284423828, 74.9210205078125, -57.41416549682617]
226: [-24.417158126831055, -54.63624954223633, 27.258024215698242, -47.09272003173828, -72.26631164550781, -56.434452056884766, 74.15922546386719, -53.610198974609375]
227: [-28.596282958984375, -52.00423049926758, 24.151771545410156, -49.313148498535156, -73.22795867919922, -53.499755859375, 82.45172119140625, -54.68595504760742]
228: [-20.734355926513672, -54.16122055053711, 24.206270217895508, -52.027008056640625, -75.83415985107422, -50.9968147277832, 81.08094787597656, -53.788883209228516]
229: [-23.755353927612305, -51.83942413330078, 21.09992790222168, -53.55342483520508, -73.1973876953125, -52.32359313964844, 82.07456970214844, -54.16839599609375]
230: [-27.180057525634766, -51.02462387084961, 22.200157165527344, -51.46158981323242, -73.91299438476562, -61.297157287597656, 77.037109375, -51.42255401611328]
231: [-26.178831100463867, -50.611637115478516, 21.81471824645996, -52.662837982177734, -71.91900634765625, -50.458126068115234, 79.07752227783203, -53.51008987426758]
232: [-24.73284149169922, -48.987388610839844, 25.209890365600586, -49.6245231628418, -70.05516815185547, -49.889312744140625, 78.3331527709961, -56.56882858276367]
233: [-27.356191635131836, -56.61308288574219, 22.944683074951172, -48.19569396972656, -79.73336029052734, -52.73924255371094, 80.74442291259766, -55.547607421875]
234: [-24.89481544494629, -50.75469970703125, 23.946414947509766, -48.907554626464844, -77.19148254394531, -50.16781997680664, 76.2310562133789, -52.3264274597168]
235: [-27.739641189575195, -53.89881896972656, 24.963394165039062, -48.1296272277832, -77.99493408203125, -49.426021575927734, 77.75297546386719, -55.19879150390625]
236: [-27.186491012573242, -51.35780715942383, 23.624330520629883, -49.41225814819336, -71.98052978515625, -55.66984558105469, 75.09703063964844, -51.68525695800781]
237: [-27.924345016479492, -53.26426315307617, 22.03900146484375, -49.635108947753906, -66.55813598632812, -54.56261444091797, 73.56253814697266, -54.11640930175781]
238: [-26.178510665893555, -50.919132232666016, 20.41680145263672, -45.477874755859375, -68.50525665283203, -51.46134567260742, 74.19363403320312, -47.98774337768555]
239: [-21.830535888671875, -46.555843353271484, 13.241023063659668, -40.73904037475586, -61.22854995727539, -42.77608871459961, 62.02302169799805, -45.46432876586914]
